Date,Open,High,Low,Close,Volume,Currency,H-L,O-C,SMA_7,SMA_14,SMA_21
2019-12-25,14031.0,14092.0,13908.0,14092.0,1822160,VND,184.0,-61.0,13969.142857142857,14052.714285714286,14071.761904761905
2019-12-26,14031.0,14031.0,13908.0,13908.0,1452470,VND,123.0,123.0,13951.57142857143,14035.142857142857,14054.190476190477
2019-12-27,13908.0,13969.0,13846.0,13969.0,1472680,VND,123.0,-61.0,13969.142857142857,14026.357142857143,14048.333333333334
2019-12-30,13969.0,14092.0,13908.0,13969.0,2222860,VND,184.0,0.0,13986.714285714286,14021.92857142857,14036.619047619048
2019-12-31,13969.0,14092.0,13846.0,14031.0,2680990,VND,246.0,-62.0,13995.57142857143,14017.57142857143,14042.47619047619
2020-01-02,14031.0,14154.0,13969.0,14154.0,1890050,VND,185.0,-123.0,14013.142857142857,14017.57142857143,14054.190476190477
2020-01-03,14154.0,14277.0,14092.0,14154.0,1715230,VND,185.0,0.0,14039.57142857143,14008.785714285714,14051.285714285714
2020-01-06,14154.0,14154.0,13846.0,13846.0,2089810,VND,308.0,308.0,14004.42857142857,13986.785714285714,14036.619047619048
2020-01-07,13846.0,13969.0,13846.0,13846.0,1707770,VND,123.0,0.0,13995.57142857143,13973.57142857143,14021.952380952382
2020-01-08,13846.0,13846.0,13538.0,13600.0,3745520,VND,308.0,246.0,13942.857142857143,13956.0,13998.52380952381
2020-01-09,13662.0,13908.0,13662.0,13785.0,2311150,VND,246.0,-123.0,13916.57142857143,13951.642857142857,13986.809523809523
2020-01-10,13846.0,14215.0,13846.0,13969.0,3853690,VND,369.0,-123.0,13907.714285714286,13951.642857142857,13980.952380952382
2020-01-13,14092.0,14092.0,13969.0,14092.0,2475170,VND,123.0,0.0,13898.857142857143,13956.0,13978.0
2020-01-14,14092.0,14462.0,14092.0,14462.0,4634470,VND,370.0,-370.0,13942.857142857143,13991.214285714286,13986.809523809523
2020-01-15,14462.0,14462.0,14277.0,14338.0,1882820,VND,185.0,124.0,14013.142857142857,14008.785714285714,13995.57142857143
2020-01-16,14338.0,14769.0,14338.0,14708.0,4581990,VND,431.0,-370.0,14136.285714285714,14065.92857142857,14027.809523809523
2020-01-17,14769.0,14831.0,14585.0,14646.0,4397560,VND,246.0,123.0,14285.714285714286,14114.285714285714,14065.904761904761
2020-01-20,14646.0,15200.0,14646.0,14954.0,7220490,VND,554.0,-308.0,14452.714285714286,14184.642857142857,14118.666666666666
2020-01-21,15077.0,15200.0,14954.0,15077.0,2885700,VND,246.0,0.0,14611.0,14259.357142857143,14171.42857142857
2020-01-22,15138.0,15138.0,14954.0,15077.0,2558370,VND,184.0,61.0,14751.714285714286,14325.285714285714,14221.238095238095
2020-01-30,14892.0,14954.0,14277.0,14523.0,6906410,VND,677.0,369.0,14760.42857142857,14351.642857142857,14247.619047619048
2020-01-31,14462.0,14646.0,14092.0,14154.0,6895300,VND,554.0,308.0,14734.142857142857,14373.642857142857,14250.57142857143
2020-02-03,13723.0,14154.0,13354.0,13908.0,7199050,VND,800.0,-185.0,14619.857142857143,14378.07142857143,14250.57142857143
2020-02-04,14092.0,14277.0,13846.0,14277.0,3895220,VND,431.0,-185.0,14567.142857142857,14426.42857142857,14265.238095238095
2020-02-05,14400.0,14462.0,14092.0,14154.0,4534200,VND,370.0,246.0,14452.857142857143,14452.785714285714,14274.047619047618
2020-02-06,14215.0,14769.0,14154.0,14769.0,4844090,VND,615.0,-554.0,14408.857142857143,14509.92857142857,14309.190476190477
2020-02-07,14769.0,14831.0,14523.0,14646.0,3261780,VND,308.0,123.0,14347.285714285714,14549.5,14332.619047619048
2020-02-10,14646.0,14708.0,14400.0,14523.0,2065680,VND,308.0,123.0,14347.285714285714,14553.857142857143,14350.190476190477
2020-02-11,14523.0,14646.0,14462.0,14585.0,3025900,VND,184.0,-62.0,14408.857142857143,14571.5,14385.380952380952
2020-02-12,14646.0,15815.0,14646.0,15754.0,17088830,VND,1169.0,-1108.0,14672.57142857143,14646.214285714286,14476.238095238095
2020-02-13,15754.0,15815.0,15446.0,15692.0,6131720,VND,369.0,62.0,14874.714285714286,14720.92857142857,14575.857142857143
2020-02-14,15692.0,16492.0,15692.0,16246.0,13029410,VND,800.0,-554.0,15173.57142857143,14813.214285714286,14693.047619047618
2020-02-17,16185.0,16431.0,16000.0,16246.0,6117250,VND,431.0,-61.0,15384.57142857143,14896.714285714286,14801.47619047619
2020-02-18,16246.0,16677.0,16185.0,16369.0,10226460,VND,492.0,-123.0,15630.714285714286,14989.0,14909.904761904761
2020-02-19,16308.0,16431.0,15938.0,16185.0,8274450,VND,493.0,123.0,15868.142857142857,15107.714285714286,14991.952380952382
2020-02-20,16185.0,16615.0,16062.0,16246.0,9065410,VND,553.0,-61.0,16105.42857142857,15257.142857142857,15082.809523809523
2020-02-21,15323.0,16369.0,15323.0,15815.0,10292630,VND,1046.0,-492.0,16114.142857142857,15393.357142857143,15135.52380952381
2020-02-24,15692.0,15754.0,14646.0,14769.0,16771860,VND,1108.0,923.0,15982.285714285714,15428.5,15141.380952380952
2020-02-25,14462.0,15446.0,14215.0,15446.0,13454780,VND,1231.0,-984.0,15868.0,15520.785714285714,15164.809523809523
2020-02-26,15385.0,15446.0,14954.0,15138.0,7343900,VND,492.0,247.0,15709.714285714286,15547.142857142857,15167.714285714286
2020-02-27,14892.0,15692.0,14892.0,15692.0,8628410,VND,800.0,-800.0,15613.0,15621.857142857143,15197.0
2020-02-28,14154.0,15569.0,14154.0,15508.0,9684420,VND,1415.0,-1354.0,15516.285714285714,15692.214285714286,15243.904761904761
2020-03-02,15015.0,15692.0,15015.0,15508.0,5897930,VND,677.0,-493.0,15410.857142857143,15758.142857142857,15308.380952380952
2020-03-03,15754.0,15938.0,15569.0,15754.0,10341830,VND,369.0,0.0,15402.142857142857,15758.142857142857,15396.285714285714
2020-03-04,15754.0,15877.0,15569.0,15877.0,8202320,VND,308.0,-123.0,15560.42857142857,15771.357142857143,15472.47619047619
2020-03-05,16000.0,16246.0,15631.0,15754.0,9693160,VND,615.0,246.0,15604.42857142857,15736.214285714286,15548.666666666666
2020-03-06,15692.0,15692.0,15446.0,15569.0,6434890,VND,246.0,123.0,15666.0,15687.857142857143,15586.761904761905
2020-03-09,15200.0,15200.0,14154.0,14338.0,27261070,VND,1046.0,862.0,15472.57142857143,15542.785714285714,15572.095238095239
2020-03-10,14154.0,15262.0,14092.0,14892.0,12321280,VND,1170.0,-738.0,15384.57142857143,15450.42857142857,15589.666666666666
2020-03-11,14954.0,15015.0,14154.0,14400.0,12742150,VND,861.0,554.0,15226.285714285714,15318.57142857143,15580.857142857143
2020-03-12,14154.0,14154.0,13231.0,13600.0,18008450,VND,923.0,554.0,14918.57142857143,15160.357142857143,15478.285714285714
2020-03-13,13231.0,13846.0,12615.0,13538.0,14657640,VND,1231.0,-307.0,14584.42857142857,15072.42857142857,15375.714285714286
2020-03-16,13538.0,13723.0,12738.0,12862.0,7498310,VND,985.0,676.0,14171.285714285714,14887.857142857143,15214.57142857143
2020-03-17,12800.0,13169.0,12369.0,12985.0,10673140,VND,800.0,-185.0,13802.142857142857,14734.07142857143,15059.285714285714
2020-03-18,13108.0,13292.0,12862.0,13046.0,8034960,VND,430.0,62.0,13617.57142857143,14545.07142857143,14901.047619047618
2020-03-19,12923.0,13108.0,12738.0,12985.0,6636330,VND,370.0,-62.0,13345.142857142857,14364.857142857143,14748.666666666666
2020-03-20,14277.0,14277.0,12923.0,13169.0,5430040,VND,1354.0,1108.0,13169.285714285714,14197.785714285714,14602.142857142857
2020-03-23,13046.0,13169.0,11877.0,11877.0,16289280,VND,1292.0,1169.0,12923.142857142857,13920.857142857143,14414.619047619048
2020-03-24,11754.0,12246.0,11754.0,12062.0,7013150,VND,492.0,-308.0,12712.285714285714,13648.357142857143,14285.714285714286
2020-03-25,12308.0,12800.0,12308.0,12615.0,6687430,VND,492.0,-307.0,12677.0,13424.142857142857,14150.904761904761
2020-03-26,12677.0,12677.0,12123.0,12123.0,5901230,VND,554.0,554.0,12553.857142857143,13178.0,14007.333333333334
2020-03-27,12123.0,12369.0,12000.0,12123.0,6468520,VND,369.0,0.0,12422.0,13019.785714285714,13837.380952380952
2020-03-30,12000.0,12000.0,11015.0,11200.0,9628280,VND,985.0,800.0,12167.0,12756.07142857143,13632.238095238095
2020-03-31,11200.0,11569.0,10708.0,10954.0,7364750,VND,861.0,246.0,11850.57142857143,12509.92857142857,13415.380952380952
2020-04-01,9908.0,11692.0,9908.0,11446.0,4486900,VND,1784.0,-1538.0,11789.0,12356.07142857143,13210.238095238095
2020-04-03,11138.0,11938.0,11138.0,11754.0,5808310,VND,800.0,-616.0,11745.0,12228.642857142857,13013.904761904761
2020-04-06,11938.0,12800.0,11754.0,12677.0,9355540,VND,1046.0,-739.0,11753.857142857143,12215.42857142857,12867.380952380952
2020-04-07,12923.0,12923.0,12308.0,12492.0,7259880,VND,615.0,431.0,11806.57142857143,12180.214285714286,12720.857142857143
2020-04-08,13723.0,13723.0,12123.0,12431.0,3788740,VND,1600.0,1292.0,11850.57142857143,12136.285714285714,12630.047619047618
2020-04-09,13662.0,13662.0,12308.0,12308.0,6612070,VND,1354.0,1354.0,12008.857142857143,12087.92857142857,12507.0
2020-04-10,11692.0,12431.0,11692.0,12185.0,4090900,VND,739.0,-493.0,12184.714285714286,12017.642857142857,12401.52380952381
2020-04-13,11015.0,12554.0,11015.0,12308.0,3131040,VND,1539.0,-1293.0,12307.857142857143,12048.42857142857,12340.0
2020-04-14,12308.0,12431.0,12123.0,12308.0,5146850,VND,308.0,0.0,12387.0,12066.0,12281.42857142857
2020-04-15,12308.0,12738.0,12308.0,12431.0,5990140,VND,430.0,-123.0,12351.857142857143,12052.857142857143,12260.904761904761
2020-04-16,12431.0,12554.0,12369.0,12554.0,3079720,VND,185.0,-123.0,12360.714285714286,12083.642857142857,12240.380952380952
2020-04-17,12615.0,12985.0,12615.0,12923.0,7815180,VND,370.0,-308.0,12431.0,12140.785714285714,12234.52380952381
2020-04-20,13046.0,13046.0,12677.0,12738.0,4979170,VND,369.0,308.0,12492.42857142857,12250.642857142857,12222.761904761905
2020-04-21,12677.0,12677.0,12123.0,12185.0,9775670,VND,554.0,492.0,12492.42857142857,12338.57142857143,12175.904761904761
2020-04-22,12185.0,12554.0,11938.0,12554.0,4285810,VND,616.0,-369.0,12527.57142857143,12417.714285714286,12208.142857142857
2020-04-23,12615.0,12800.0,12492.0,12492.0,3374480,VND,308.0,123.0,12553.857142857143,12470.42857142857,12228.619047619048
2020-04-24,12431.0,12554.0,12308.0,12492.0,2055180,VND,246.0,-61.0,12562.57142857143,12457.214285714286,12222.761904761905
2020-04-27,12492.0,12677.0,12308.0,12369.0,2936130,VND,369.0,123.0,12536.142857142857,12448.42857142857,12234.47619047619
2020-04-28,12369.0,12554.0,12308.0,12492.0,2026240,VND,246.0,-123.0,12474.57142857143,12452.785714285714,12252.047619047618
2020-04-29,12492.0,12615.0,12431.0,12615.0,1943580,VND,184.0,-123.0,12457.0,12474.714285714286,12319.42857142857
2020-05-04,12615.0,12615.0,12369.0,12492.0,1940150,VND,246.0,123.0,12500.857142857143,12496.642857142857,12392.666666666666
2020-05-05,12431.0,12554.0,12431.0,12492.0,1831000,VND,123.0,-61.0,12492.0,12509.785714285714,12442.47619047619
2020-05-06,12554.0,13046.0,12431.0,12800.0,7236180,VND,615.0,-246.0,12536.0,12544.92857142857,12492.285714285714
2020-05-07,12862.0,13046.0,12800.0,13046.0,4832740,VND,246.0,-184.0,12615.142857142857,12588.857142857143,12509.857142857143
2020-05-08,13108.0,13477.0,12923.0,13169.0,9743360,VND,554.0,-61.0,12729.42857142857,12632.785714285714,12542.095238095239
2020-05-11,13477.0,13477.0,13169.0,13354.0,6676810,VND,308.0,123.0,12852.57142857143,12663.57142857143,12586.047619047618
2020-05-12,13354.0,13538.0,13169.0,13415.0,6594150,VND,369.0,-61.0,12966.857142857143,12711.92857142857,12638.761904761905
2020-05-13,13538.0,13538.0,13231.0,13354.0,5612590,VND,307.0,184.0,13090.0,12795.42857142857,12694.42857142857
2020-05-14,13354.0,13415.0,13169.0,13169.0,6219880,VND,246.0,185.0,13186.714285714286,12839.357142857143,12735.42857142857
2020-05-15,13231.0,13662.0,13169.0,13354.0,11274100,VND,493.0,-123.0,13265.857142857143,12900.92857142857,12785.238095238095
2020-05-18,13477.0,13477.0,13169.0,13415.0,4503880,VND,308.0,62.0,13318.57142857143,12966.857142857143,12832.095238095239
2020-05-19,13538.0,13846.0,13538.0,13662.0,9037490,VND,308.0,-124.0,13389.0,13059.214285714286,12884.857142857143
2020-05-20,13600.0,13785.0,13538.0,13662.0,5064180,VND,247.0,-62.0,13433.0,13142.785714285714,12920.047619047618
2020-05-21,13662.0,13969.0,13477.0,13785.0,7511760,VND,492.0,-123.0,13485.857142857143,13226.357142857143,12969.904761904761
2020-05-22,13846.0,13969.0,13723.0,13785.0,7867340,VND,246.0,61.0,13547.42857142857,13318.714285714286,13046.095238095239
2020-05-25,13846.0,13969.0,13723.0,13908.0,5719480,VND,246.0,-62.0,13653.0,13419.857142857143,13110.57142857143
2020-05-26,13846.0,14462.0,13846.0,14338.0,8558880,VND,616.0,-492.0,13793.57142857143,13529.714285714286,13198.47619047619
2020-05-27,14462.0,14585.0,14031.0,14031.0,10382930,VND,554.0,431.0,13881.57142857143,13600.07142857143,13271.761904761905
2020-05-28,14031.0,14277.0,14031.0,14092.0,5799510,VND,246.0,-61.0,13943.0,13666.0,13353.809523809523
2020-05-29,14092.0,14154.0,13969.0,14092.0,3890830,VND,185.0,0.0,14004.42857142857,13718.714285714286,13430.0
2020-06-01,14154.0,15446.0,14092.0,15446.0,22521990,VND,1354.0,-1292.0,14241.714285714286,13863.785714285714,13564.809523809523
2020-06-02,15692.0,16308.0,15262.0,15262.0,17770120,VND,1046.0,430.0,14452.714285714286,14000.07142857143,13696.714285714286
2020-06-03,15262.0,15692.0,15262.0,15692.0,6108310,VND,430.0,-430.0,14707.57142857143,14180.285714285714,13849.095238095239
2020-06-04,15754.0,15815.0,15508.0,15569.0,8384720,VND,307.0,185.0,14883.42857142857,14338.5,13980.952380952382
2020-06-05,15631.0,15631.0,15323.0,15508.0,6542000,VND,308.0,123.0,15094.42857142857,14488.0,14098.190476190477
2020-06-08,15508.0,16000.0,15508.0,15631.0,9892810,VND,492.0,-123.0,15314.285714285714,14628.642857142857,14215.42857142857
2020-06-09,15692.0,15754.0,15508.0,15692.0,5739260,VND,246.0,0.0,15542.857142857143,14773.642857142857,14326.761904761905
2020-06-10,15692.0,15938.0,15508.0,15754.0,10553190,VND,430.0,-62.0,15586.857142857143,14914.285714285714,14438.142857142857
2020-06-11,15754.0,15877.0,15015.0,15077.0,14904720,VND,862.0,677.0,15560.42857142857,15006.57142857143,14520.190476190477
2020-06-12,14769.0,15077.0,14400.0,15077.0,10803610,VND,677.0,-308.0,15472.57142857143,15090.07142857143,14611.047619047618
2020-06-15,15200.0,15200.0,14277.0,14338.0,9564640,VND,923.0,862.0,15296.714285714286,15090.07142857143,14657.904761904761
2020-06-16,14523.0,14892.0,14523.0,14646.0,6822330,VND,369.0,-123.0,15173.57142857143,15134.0,14716.52380952381
2020-06-17,14954.0,14954.0,14462.0,14585.0,2598930,VND,492.0,369.0,15024.142857142857,15169.214285714286,14760.47619047619
2020-06-18,14585.0,14708.0,14400.0,14646.0,2114980,VND,308.0,-61.0,14874.714285714286,15208.785714285714,14807.333333333334
2020-06-19,14646.0,15077.0,14646.0,15015.0,3794280,VND,431.0,-369.0,14769.142857142857,15178.0,14865.904761904761
2020-06-22,15015.0,15200.0,14769.0,14831.0,3667040,VND,431.0,184.0,14734.0,15147.214285714286,14915.714285714286
2020-06-23,14892.0,15015.0,14708.0,14769.0,5333840,VND,307.0,123.0,14690.0,15081.285714285714,14956.714285714286
2020-06-24,14769.0,14954.0,14585.0,14646.0,4896880,VND,369.0,123.0,14734.0,15015.357142857143,14971.380952380952
2020-06-25,14585.0,14646.0,14462.0,14585.0,4063950,VND,184.0,0.0,14725.285714285714,14949.42857142857,14997.761904761905
2020-06-26,14646.0,14769.0,14523.0,14523.0,2275550,VND,246.0,123.0,14716.42857142857,14870.285714285714,15018.285714285714
2020-06-29,14523.0,14523.0,13969.0,14092.0,7074060,VND,554.0,431.0,14637.285714285714,14756.0,15018.285714285714
2020-06-30,14154.0,14338.0,13785.0,14031.0,5826640,VND,553.0,123.0,14496.714285714286,14632.92857142857,14950.904761904761
2020-07-01,14031.0,14338.0,14031.0,14277.0,2723500,VND,307.0,-246.0,14417.57142857143,14575.785714285714,14904.0
2020-07-02,14277.0,14400.0,14154.0,14215.0,1738890,VND,246.0,62.0,14338.42857142857,14514.214285714286,14833.666666666666
2020-07-03,14277.0,14338.0,14154.0,14154.0,2065960,VND,184.0,123.0,14268.142857142857,14501.07142857143,14766.285714285714
2020-07-06,14154.0,14585.0,14154.0,14523.0,5207090,VND,431.0,-369.0,14259.285714285714,14492.285714285714,14719.380952380952
2020-07-07,14585.0,14769.0,14585.0,14585.0,3883650,VND,184.0,0.0,14268.142857142857,14492.285714285714,14669.57142857143
2020-07-08,14523.0,14769.0,14523.0,14708.0,2677500,VND,246.0,-185.0,14356.142857142857,14496.714285714286,14622.714285714286
2020-07-09,14708.0,14954.0,14708.0,14954.0,3654130,VND,246.0,-246.0,14488.0,14492.357142857143,14584.619047619048
2020-07-10,14954.0,15015.0,14646.0,14769.0,3713080,VND,369.0,185.0,14558.285714285714,14487.92857142857,14569.952380952382
2020-07-13,14831.0,14892.0,14646.0,14708.0,2990140,VND,246.0,123.0,14628.714285714286,14483.57142857143,14552.380952380952
2020-07-14,14708.0,14831.0,14585.0,14769.0,2286240,VND,246.0,-61.0,14716.57142857143,14492.357142857143,14572.904761904761
2020-07-15,14892.0,14892.0,14769.0,14769.0,2551370,VND,123.0,123.0,14751.714285714286,14505.5,14578.761904761905
2020-07-16,14892.0,14892.0,14708.0,14769.0,1467900,VND,184.0,123.0,14778.0,14523.07142857143,14587.52380952381
2020-07-17,14831.0,15385.0,14769.0,15262.0,12821700,VND,616.0,-431.0,14857.142857142857,14606.642857142857,14616.857142857143
2020-07-20,15262.0,15323.0,15077.0,15077.0,4261320,VND,246.0,185.0,14874.714285714286,14681.357142857143,14619.809523809523
2020-07-21,15077.0,15138.0,14892.0,15138.0,3565920,VND,246.0,-61.0,14927.42857142857,14742.857142857143,14634.42857142857
2020-07-22,15138.0,15262.0,14892.0,15015.0,2805260,VND,370.0,123.0,14971.285714285714,14800.0,14646.142857142857
2020-07-23,15015.0,15015.0,14769.0,14892.0,3178100,VND,246.0,123.0,14988.857142857143,14852.714285714286,14657.857142857143
2020-07-24,14954.0,14954.0,13846.0,14277.0,8990430,VND,1108.0,677.0,14918.57142857143,14835.142857142857,14643.190476190477
2020-07-27,12862.0,14092.0,12862.0,13415.0,10140770,VND,1230.0,-553.0,14725.142857142857,14751.57142857143,14590.42857142857
2020-07-28,13415.0,14092.0,13231.0,14092.0,4222950,VND,861.0,-677.0,14558.0,14707.57142857143,14590.42857142857
2020-07-29,13969.0,14031.0,13292.0,13662.0,8010490,VND,739.0,307.0,14355.857142857143,14615.285714285714,14572.857142857143
2020-07-30,13354.0,13908.0,13354.0,13908.0,3111040,VND,554.0,-554.0,14180.142857142857,14553.785714285714,14555.285714285714
2020-07-31,13969.0,13969.0,13600.0,13846.0,3608720,VND,369.0,123.0,14013.142857142857,14492.214285714286,14537.714285714286
2020-08-03,13600.0,14277.0,13600.0,14277.0,4947510,VND,677.0,-677.0,13925.285714285714,14457.07142857143,14543.57142857143
2020-08-04,14338.0,14708.0,14338.0,14585.0,4724790,VND,370.0,-247.0,13969.285714285714,14443.92857142857,14546.52380952381
2020-08-05,14708.0,15015.0,14585.0,14769.0,8893190,VND,430.0,-61.0,14162.714285714286,14443.92857142857,14555.285714285714
2020-08-06,14831.0,14831.0,14585.0,14646.0,3046710,VND,246.0,185.0,14241.857142857143,14399.92857142857,14552.333333333334
2020-08-07,14708.0,14831.0,14462.0,14585.0,3495340,VND,369.0,123.0,14373.714285714286,14364.785714285714,14534.761904761905
2020-08-10,14585.0,14831.0,14585.0,14646.0,4187230,VND,246.0,-61.0,14479.142857142857,14329.642857142857,14528.904761904761
2020-08-11,14769.0,15631.0,14708.0,15631.0,24916820,VND,923.0,-862.0,14734.142857142857,14373.642857142857,14572.857142857143
2020-08-12,15877.0,15938.0,15508.0,15631.0,9899050,VND,430.0,246.0,14927.57142857143,14426.42857142857,14613.904761904761
2020-08-13,15631.0,15754.0,15569.0,15692.0,6180140,VND,185.0,-61.0,15085.714285714286,14527.5,14657.857142857143
2020-08-14,15692.0,15692.0,15385.0,15569.0,10859050,VND,307.0,123.0,15200.0,14681.357142857143,14695.952380952382
2020-08-17,15569.0,15877.0,15508.0,15877.0,10111240,VND,369.0,-308.0,15375.857142857143,14808.857142857143,14725.238095238095
2020-08-18,16000.0,16062.0,15754.0,15754.0,7655040,VND,308.0,246.0,15542.857142857143,14958.285714285714,14757.47619047619
2020-08-19,15815.0,15877.0,15631.0,15754.0,15052970,VND,246.0,61.0,15701.142857142857,15090.142857142857,14786.809523809523
2020-08-20,16480.0,16960.0,16000.0,16640.0,24343920,VND,960.0,-160.0,15845.285714285714,15289.714285714286,14864.190476190477
2020-08-21,16640.0,16960.0,16480.0,16960.0,9240990,VND,480.0,-320.0,16035.142857142857,15481.357142857143,14962.666666666666
2020-08-24,16960.0,17200.0,16800.0,16800.0,8526900,VND,400.0,160.0,16193.42857142857,15639.57142857143,15082.809523809523
2020-08-25,16800.0,16960.0,16640.0,16880.0,9751350,VND,320.0,-80.0,16380.714285714286,15790.357142857143,15247.809523809523
2020-08-26,16880.0,17040.0,16720.0,16960.0,7523370,VND,320.0,-80.0,16535.428571428572,15955.642857142857,15384.380952380952
2020-08-27,16960.0,17200.0,16880.0,17200.0,6079530,VND,320.0,-240.0,16742.0,16142.42857142857,15552.857142857143
2020-08-28,17280.0,17440.0,17040.0,17120.0,8684490,VND,400.0,160.0,16937.14285714286,16319.142857142857,15705.809523809523
2020-08-31,17120.0,17200.0,16880.0,16960.0,8760300,VND,320.0,160.0,16982.85714285714,16414.071428571428,15854.095238095239
2020-09-01,16960.0,17040.0,16800.0,16880.0,9777580,VND,240.0,80.0,16971.428571428572,16503.285714285714,15978.047619047618
2020-09-03,16880.0,17120.0,16800.0,16960.0,7600700,VND,320.0,-80.0,16994.285714285714,16593.85714285714,16091.142857142857
2020-09-04,16800.0,16960.0,16640.0,16880.0,5832110,VND,320.0,-80.0,16994.285714285714,16687.5,16191.666666666666
2020-09-07,16880.0,16960.0,16640.0,16640.0,7584220,VND,320.0,240.0,16948.571428571428,16742.0,16286.619047619048
2020-09-08,16640.0,16720.0,16480.0,16480.0,15341860,VND,240.0,160.0,16845.714285714286,16793.85714285714,16376.857142857143
2020-09-09,16480.0,16720.0,16240.0,16720.0,6276770,VND,480.0,-240.0,16788.571428571428,16862.85714285714,16475.619047619046
2020-09-10,16720.0,16960.0,16720.0,16720.0,4061580,VND,240.0,0.0,16754.285714285714,16868.571428571428,16527.47619047619
2020-09-11,16720.0,16800.0,16560.0,16640.0,2937610,VND,240.0,80.0,16720.0,16845.714285714286,16575.52380952381
2020-09-14,16640.0,17040.0,16640.0,16960.0,6594810,VND,400.0,-320.0,16720.0,16857.14285714286,16635.904761904763
2020-09-15,16960.0,17120.0,16880.0,17040.0,5791100,VND,240.0,-80.0,16742.85714285714,16868.571428571428,16705.95238095238
2020-09-16,16960.0,17040.0,16880.0,16960.0,2742640,VND,160.0,0.0,16788.571428571428,16868.571428571428,16757.52380952381
2020-09-17,17040.0,17440.0,16880.0,17200.0,15404830,VND,560.0,-160.0,16891.428571428572,16868.571428571428,16826.380952380954
2020-09-18,17200.0,17360.0,17120.0,17360.0,4100860,VND,240.0,-160.0,16982.85714285714,16885.714285714286,16902.85714285714
2020-09-21,17440.0,17840.0,17280.0,17600.0,9056060,VND,560.0,-160.0,17108.571428571428,16931.428571428572,16948.571428571428
2020-09-22,17600.0,17840.0,17360.0,17840.0,11023150,VND,480.0,-240.0,17280.0,17000.0,16990.47619047619
2020-09-23,17840.0,18240.0,17840.0,18000.0,8139280,VND,400.0,-160.0,17428.571428571428,17074.285714285714,17047.619047619046
2020-09-24,17920.0,18080.0,17600.0,17760.0,6999730,VND,480.0,160.0,17531.428571428572,17137.14285714286,17089.52380952381
2020-09-25,17760.0,17920.0,17520.0,17760.0,8020430,VND,400.0,0.0,17645.714285714286,17217.14285714286,17127.619047619046
2020-09-28,17760.0,18240.0,17760.0,18080.0,10259680,VND,480.0,-320.0,17771.428571428572,17331.428571428572,17169.52380952381
2020-09-29,18160.0,18240.0,17840.0,17920.0,7403810,VND,400.0,240.0,17851.428571428572,17417.14285714286,17207.619047619046
2020-09-30,17920.0,18000.0,17760.0,18000.0,4530280,VND,240.0,-80.0,17908.571428571428,17508.571428571428,17257.14285714286
2020-10-01,17840.0,18240.0,17760.0,18000.0,8137830,VND,480.0,-160.0,17931.428571428572,17605.714285714286,17310.47619047619
2020-10-02,17920.0,18800.0,17920.0,18400.0,29398150,VND,880.0,-480.0,17988.571428571428,17708.571428571428,17379.04761904762
2020-10-05,18400.0,18880.0,18320.0,18880.0,16114920,VND,560.0,-480.0,18148.571428571428,17840.0,17474.285714285714
2020-10-06,18880.0,19360.0,18880.0,19200.0,13721870,VND,480.0,-320.0,18354.285714285714,18000.0,17596.190476190477
2020-10-07,19200.0,19280.0,18640.0,18720.0,22118970,VND,640.0,480.0,18445.714285714286,18108.571428571428,17702.85714285714
2020-10-08,18560.0,18960.0,18400.0,18560.0,17377290,VND,560.0,0.0,18537.14285714286,18194.285714285714,17790.47619047619
2020-10-09,18560.0,19040.0,18480.0,18800.0,10906800,VND,560.0,-240.0,18651.428571428572,18280.0,17889.52380952381
2020-10-12,18960.0,19040.0,18640.0,18640.0,10810100,VND,400.0,320.0,18742.85714285714,18337.14285714286,17984.761904761905
2020-10-13,18720.0,18720.0,18480.0,18720.0,6656380,VND,240.0,0.0,18788.571428571428,18388.571428571428,18068.571428571428
2020-10-14,18800.0,19280.0,18720.0,19200.0,25368090,VND,560.0,-400.0,18834.285714285714,18491.428571428572,18171.428571428572
2020-10-15,19200.0,19840.0,19120.0,19600.0,20436820,VND,720.0,-400.0,18891.428571428572,18622.85714285714,18297.14285714286
2020-10-16,19600.0,20000.0,19360.0,19760.0,10898790,VND,640.0,-160.0,19040.0,18742.85714285714,18419.04761904762
2020-10-19,20000.0,20560.0,19920.0,20240.0,17700540,VND,640.0,-240.0,19280.0,18908.571428571428,18556.190476190477
2020-10-20,20320.0,20480.0,20000.0,20240.0,14203720,VND,480.0,80.0,19485.714285714286,19068.571428571428,18681.904761904763
2020-10-21,20320.0,20480.0,20160.0,20160.0,11087270,VND,320.0,160.0,19702.85714285714,19222.85714285714,18792.380952380954
2020-10-22,20240.0,20800.0,20000.0,20480.0,11809070,VND,800.0,-240.0,19954.285714285714,19371.428571428572,18910.47619047619
2020-10-23,20640.0,20720.0,20400.0,20480.0,10036230,VND,320.0,160.0,20137.14285714286,19485.714285714286,19040.0
2020-10-26,20480.0,20640.0,19840.0,19840.0,14582150,VND,800.0,640.0,20171.428571428572,19531.428571428572,19139.04761904762
2020-10-27,19760.0,19920.0,19520.0,19520.0,14658750,VND,400.0,240.0,20137.14285714286,19588.571428571428,19207.619047619046
2020-10-28,19520.0,19600.0,18960.0,19040.0,18646220,VND,640.0,480.0,19965.714285714286,19622.85714285714,19260.95238095238
2020-10-29,18880.0,19440.0,18560.0,19120.0,10644290,VND,880.0,-240.0,19805.714285714286,19645.714285714286,19314.285714285714
